stamp,x,y,yaw,v,w
1786167437.1929255,4.153486794700263,0.993135563593233,0.2424742943097568,0.36773198382997485,-0.2798594421979044
1786167437.2169652,4.161715726395377,0.9952077228808535,0.23856459829148569,0.3799914713043084,-0.16263466873171264
1786167437.2374825,4.168701573725866,0.9969401931005756,0.23586142364364743,0.37766313082538105,-0.1317506767468473
1786167437.2573867,4.175675729787279,0.9986460576803572,0.23266734869045608,0.3883688534001493,-0.1604729211881343
1786167437.2771728,4.182567439334293,1.0003087470643142,0.23006111395018417,0.38579900301523257,-0.1317203580722928
1786167437.297213,4.189709373855047,1.0020108546243562,0.22757148895044557,0.39449851508463224,-0.12423108791747689
1786167437.317021,4.196762330740197,1.0036718419364365,0.22515290161556847,0.39392975904225824,-0.12210267853905195
1786167437.336895,4.203774680599532,1.0053029833292482,0.22253539926301075,0.39012888077950986,-0.13170422259821793
1786167437.3572938,4.21132007089931,1.0070368409452453,0.2202413430693846,0.408756556142811,-0.11246004592329276
1786167437.377031,4.218487809449873,1.008669694027298,0.21909342739655957,0.4011576077715789,-0.0581598774907312
1786167437.3968549,4.226049525568779,1.0103849054418,0.21857549203627524,0.4212792845617065,-0.02612696012341809
1786167437.4168744,4.233509618927394,1.012072676198818,0.21811569176116316,0.4115067790041826,-0.02296758447389317
1786167437.4369853,4.241077309580234,1.013775625784285,0.21649722775274924,0.4154489023178154,-0.08047717352902047
1786167437.4568899,4.2486777517289065,1.015471291954831,0.2147685810695307,0.4214133097348478,-0.0868465335267034
1786167437.4771378,4.256221661731659,1.017138845645232,0.21292305652359944,0.4110250226489329,-0.09114630366551718
1786167437.4969301,4.264028059986356,1.0188478815921225,0.21107865586408872,0.43494283605563816,-0.09318770178628417
1786167437.5169032,4.271623152981051,1.0204982412968433,0.21008858266541314,0.4192119121234491,-0.049570481867640355
1786167437.5368702,4.279358118407843,1.022172035494601,0.20954605812552052,0.4269878039792829,-0.02717095151848125
1786167437.557335,4.2872463939955106,1.0238748034629936,0.20920785136919087,0.42482110883756585,-0.016526381439977922
1786167437.5779078,4.294893133972869,1.025519208866831,0.2081653890991655,0.4095845961857106,-0.05067162290693454
1786167437.596995,4.302287278008737,1.0271005021520234,0.20715876136002168,0.4267861851880697,-0.05273804932426256
1786167437.6169689,4.3097463577041815,1.0286879311810255,0.2063808407014098,0.4113483128380343,-0.03894714154529229
1786167437.6368182,4.3173323924514,1.030294412113811,0.20535473605256716,0.4208915761656519,-0.05169475140004501
1786167437.656998,4.324795485930327,1.0318658156540748,0.2042890225863564,0.40720002780210807,-0.052811037974735554
1786167437.677207,4.332367483076308,1.0334479654986348,0.20255478545296338,0.41242224621076373,-0.08581477467219073
1786167437.696908,4.339585258691488,1.03494281309552,0.20107333410311298,0.4031339175828292,-0.07519674366447497
1786167437.7168362,4.346731868872604,1.0364112345722545,0.19970152830468224,0.3944930121987568,-0.06883735775056754
1786167437.736809,4.3541833897522375,1.037930841271448,0.19839165845694517,0.4102941389505175,-0.06558268087001683
1786167437.7570548,4.361491501741213,1.0394097843314591,0.1969766034195546,0.39686296703247037,-0.06989379044887825
1786167437.7769475,4.368875584705362,1.0408898755947291,0.1950148946383098,0.4079691011535014,-0.09861454273946825
1786167437.7969165,4.376102189488997,1.0423237937423762,0.19342779137878943,0.3976042067148851,-0.07947840811188732
1786167437.8169851,4.383512930878362,1.0437802704779267,0.19170509335497912,0.40557965984264016,-0.0858402738619967
1786167437.8368945,4.390739743888623,1.0451863961845094,0.18997433585719217,0.398544651497955,-0.08693175455653314
1786167437.857068,4.398120617152594,1.0466064578547811,0.18787699815881134,0.4015642799207714,-0.10396473275899336
1786167437.8771234,4.405238717810744,1.0479612188037024,0.18632515184765755,0.38941749032645817,-0.07737838738745194
1786167437.8969326,4.4122576481702644,1.0492858679764314,0.1850666154695642,0.3886592713597064,-0.063532775254343
1786167437.9174721,4.419734445364744,1.0506842580711062,0.1833467676469644,0.3991823452296636,-0.08373358485556143
1786167437.9368398,4.42653992549924,1.051944578699244,0.18182719128373173,0.38521030837584236,-0.07845933006637827
1786167437.9569738,4.433836438246166,1.053283265403119,0.18031273513082335,0.397176191116557,-0.07521894538613437
1786167437.9768422,4.440867629090934,1.0545640774364555,0.1795371729816182,0.3877695484827433,-0.039035008815844645
1786167437.996813,4.4481126176863865,1.0558751859389206,0.17822647117827772,0.3974345052534369,-0.06563060284320589
1786167438.0167737,4.455318264344763,1.057167407265566,0.1766611289268719,0.3953782859129239,-0.07842143866461698
1786167438.036926,4.462769653730201,1.0584881955993015,0.174544775927361,0.4048427164126328,-0.10501777996167565
1786167438.0568836,4.470101264957272,1.059773116268088,0.1731289970574705,0.40209981295629693,-0.0709395395553237
1786167438.0767376,4.477327268086866,1.0610292275284674,0.17203752396599387,0.3982870372411657,-0.054974781486092514
1786167438.0968068,4.484843530326982,1.0623255868572514,0.1707426762882253,0.4097625602400002,-0.0645193973847115
1786167438.116804,4.492151304625306,1.063576724790304,0.16981386616479127,0.3997552093973241,-0.046447194791709626
1786167438.1368072,4.499762009306076,1.0648702817922433,0.1685663556938087,0.4161206785392009,-0.062365174713754266
1786167438.1570213,4.5072885287276705,1.0661392518478319,0.16741269160936234,0.40714520724026887,-0.05707230001002308
1786167438.1770175,4.514877480912668,1.067409107371977,0.16633594732051746,0.4149192506501327,-0.05384753639774719
1786167438.1970978,4.5224968212586125,1.0686761207225588,0.16559691386214703,0.41477205764822633,-0.03680385394223663
1786167438.2170203,4.529814728819508,1.069886360742626,0.16475658780252952,0.401466370532136,-0.04217976033266574
1786167438.2370672,4.537491494482892,1.0711453514692848,0.16316484594457778,0.4184562229514977,-0.07940070218444276
1786167438.256942,4.544753084332668,1.0723224134467517,0.16137362245292322,0.3991455290509587,-0.09012530866881104
1786167438.277281,4.55247501907399,1.073558914794208,0.15967173622528053,0.4146475368516378,-0.08367595315968814
1786167438.2971432,4.559816711191252,1.0747219119422697,0.15832630895284525,0.40359770524578914,-0.06773816428775543
1786167438.3169897,4.567286601685269,1.0758916001705432,0.15643280093156361,0.410868064334873,-0.09540794632149258
1786167438.3369865,4.574680998351852,1.0770350002598825,0.15484392361227955,0.4035488244562779,-0.07945625524045001
1786167438.3569858,4.5820768447566005,1.0781687976160372,0.15408572955898947,0.403507931183208,-0.03791109462573931
1786167438.3770666,4.589420294283513,1.079288854515084,0.15349523645069751,0.39898106643000036,-0.029405848691972592
1786167438.397426,4.596758719783073,1.080402384918859,0.15272261292621325,0.3932137035380213,-0.03794945650391059
1786167438.4125364,4.602362707426487,1.0812471175827578,0.15173130165471965,0.4045287127093754,-0.06560416597668936
1786167438.4372132,4.611193525906599,1.0825671741366778,0.1505053998636896,0.3902758532457331,-0.04967831332461646
1786167438.4573374,4.61864027568948,1.0836721651453227,0.1498067818741478,0.40350224143627583,-0.034715322520728724
1786167438.477136,4.625819582846584,1.0847313338946032,0.1490134164203647,0.395366415766247,-0.04007196320208359
1786167438.4971194,4.633224155547633,1.0858156917749207,0.14789395948256615,0.4039404083075748,-0.056018978393837314
1786167438.5169678,4.640213594078783,1.0868298661395486,0.14663258137017712,0.38382511674250935,-0.06355078993760803
1786167438.5367877,4.647467918171123,1.0878713382645355,0.14516298198015373,0.39886458983282164,-0.07414738906030868
1786167438.5569525,4.654728981675861,1.088902552594067,0.1438821369779329,0.3923340516154373,-0.06351908102906108
1786167438.5769885,4.6618688925098635,1.089908228920115,0.14310006520220034,0.38821103309172145,-0.03903336360462843
1786167438.597113,4.669027588963628,1.0909088853016602,0.14199291761400995,0.38747094457889036,-0.05501508811649752
1786167438.617135,4.676002162300473,1.0918748681364987,0.14082680629981714,0.3793746745928546,-0.0582410525198463
1786167438.63696,4.683142875875701,1.0928517156211897,0.13895508479994872,0.39219475137114956,-0.09441226878227908
1786167438.6568854,4.689979589675928,1.093774258162924,0.13749701586240753,0.373524178644398,-0.07317655674685349
1786167438.6769297,4.697266104336087,1.0947456577127805,0.13605324709819874,0.3956611432878372,-0.07202879796836076
1786167438.697089,4.704233553692654,1.0956644522483054,0.13492185654960173,0.3761163239132702,-0.05612266603049658
1786167438.7171195,4.711376100210842,1.0965978618116627,0.1339479426229905,0.38799405716620644,-0.048621552098949986
1786167438.7371464,4.7183200420475755,1.0974961341868974,0.1325680528446635,0.37721647408122705,-0.06890173950637572
1786167438.7569323,4.725330137219648,1.0983917996652,0.13109998721836172,0.38538069932582475,-0.07419763735311248
1786167438.7769444,4.732280641137425,1.0992700078317037,0.13004092721857144,0.37772543738184533,-0.052920876292463004
1786167438.7969544,4.739268796091981,1.1001448103165492,0.12902476464231818,0.37976379740703736,-0.050782751384868756
1786167438.816911,4.746165750631512,1.100999671285779,0.12784094406968446,0.3757603343009152,-0.05931978594905824
1786167438.837208,4.75329150148317,1.1018747024627884,0.12698332172761084,0.38166652098638676,-0.04225354531608205
1786167438.8569205,4.760127540851275,1.1027067523557887,0.12591906682659554,0.3769644348126135,-0.05398897663701112
1786167438.8769908,4.767166719433758,1.1035533887211333,0.12440820308939293,0.381187317874835,-0.07527852860388863
1786167438.8969157,4.77407008956358,1.1043726642827907,0.12305651627276969,0.376499256841129,-0.06783914781096483
1786167438.9169514,4.781137330379435,1.1052030010521752,0.12229542729014084,0.38325713108137954,-0.037986560095627245
1786167438.9369688,4.7882316715335,1.1060289076673842,0.12115133993456054,0.3850376700921696,-0.057154684689668195
1786167438.9569762,4.795192883643475,1.1068295793348832,0.1197941649089008,0.3779482451541877,-0.06783374809424463
1786167438.9769201,4.802469735505569,1.1076564823438722,0.11867635626973534,0.3962873355148646,-0.05604749789585622
1786167438.9975204,4.8097132067965775,1.108471750457687,0.1178717690035815,0.38186036573622373,-0.03905702963726294
1786167439.0170717,4.816948684646771,1.1092792000790739,0.11698464824681541,0.40186809050571787,-0.04537405661415361
1786167439.037159,4.824139541691227,1.1100760535502292,0.11650018767277168,0.3887040668702909,-0.02411782418879042
1786167439.0574188,4.831618493570868,1.1109003543183156,0.11594773164776165,0.40080968155575875,-0.027268505407687674
1786167439.0773802,4.83885686531138,1.11169272610668,0.1151902443820596,0.39368943221836505,-0.03794768368070259
1786167439.0973167,4.846191719206295,1.112486555559985,0.1137332768755259,0.39938645605645073,-0.07308017986754704
1786167439.1172042,4.853488606094988,1.1132624241843871,0.11177136358085174,0.3982301528647327,-0.09865083534544582
1786167439.1369445,4.860582318113574,1.114002227213836,0.11005466899006447,0.38995435321600386,-0.0869637666692924
1786167439.157599,4.86831608123175,1.1147914901367932,0.10773167625162397,0.4062428923312497,-0.11246941319864613
1786167439.1770184,4.875250135146696,1.1154844537192437,0.10622888072782116,0.38732792992258924,-0.07738617422337665
1786167439.1972525,4.882728809260085,1.1162213010903599,0.1052029294125444,0.40088170654198857,-0.0507040545962033
1786167439.2167678,4.889722486219705,1.1169045960821014,0.10477383848961763,0.3886657398682524,-0.02198743814393404
1786167439.2371821,4.897295934350764,1.1176410337199143,0.10441300571300964,0.40233383809218604,-0.01767544564909336
1786167439.2574549,4.904561341124311,1.1183414386063713,0.10329778779518163,0.3886385254692839,-0.05501073707653452
1786167439.2780411,4.912197415747054,1.119067436050873,0.10203478455095029,0.4022013271426826,-0.061351781334095246
1786167439.2971015,4.918869261017097,1.119693740088438,0.10114804564579788,0.3795095710339221,-0.04652264102615927
1786167439.3173559,4.926233288399516,1.1203785036972844,0.10046577974752878,0.3941611820311249,-0.03368486794078747
1786167439.337741,4.933591131713343,1.12105618789515,0.09958345482308836,0.3912784811013336,-0.043282990372979536
1786167439.3572707,4.940499421597515,1.1216858305911062,0.09875837906044602,0.38343008810596513,-0.04224697330802861
1786167439.3770354,4.947833366606091,1.122350864651234,0.09878800293525761,0.4022039975499054,0.0014988303431611374
1786167439.397111,4.9549645265549165,1.1230010788897389,0.0997363973568135,0.38504156679278423,0.04724124456265891
1786167439.416984,4.962374807451326,1.1236930040454993,0.10287834825042956,0.4042582024903415,0.15810035752210333
1786167439.437325,4.96944433270651,1.1243831960038584,0.10760897556248335,0.37693147270416405,0.23256703382081256
1786167439.4569066,4.976708463398413,1.1251320661003583,0.11295752943102844,0.40251744186462757,0.27314242959484464
1786167439.4771826,4.983702777330316,1.1259004640235448,0.12007042367397497,0.37452469896315,0.3508024172753821
1786167439.496971,4.990791124093484,1.1267351379298327,0.12745595301574306,0.3892195752970346,0.37322773151516075
1786167439.5170076,4.9975310998307965,1.1275800344050224,0.1340146467196602,0.36579549509779585,0.32733406993234737
1786167439.5372877,5.004575385106275,1.1285118408917487,0.14013545670406743,0.3780152972728472,0.30181326108133233
1786167439.5570235,5.011193594052781,1.129428996448359,0.14554442521262348,0.3652171181587274,0.27406869278444246
1786167439.5772712,5.018277702019756,1.1304563220075992,0.15189296099666352,0.38134707968787984,0.31354358590688725
1786167439.597405,5.0251804361091335,1.1315088880459163,0.15914891748604482,0.37404843871795507,0.3603880223955602
1786167439.6175086,5.032303192331704,1.1326526797486023,0.1666091735462233,0.38697472514401027,0.37108883711330226
1786167439.6371915,5.039218408702533,1.1338116607605555,0.17187921726200944,0.3841161582988826,0.26774753424701636
1786167439.6569855,5.046183793395236,1.1350177131738466,0.17667301733142668,0.38504779453822563,0.242184659564418
1786167439.6773798,5.053458186225005,1.1363099621076318,0.18002667848040896,0.3905600787338233,0.16444089749615243
1786167439.6970856,5.060247036884091,1.1375350883262305,0.1817967163544552,0.3773928344190716,0.08982331867666425
1786167439.71727,5.067440158692212,1.1388416949414522,0.18221311446392502,0.3904595040736452,0.02062982383611483
1786167439.737371,5.074326825624896,1.1400876341529271,0.18054960593555575,0.37532893226008446,-0.08275721117985173
1786167439.7569711,5.081380362470689,1.1413494227240821,0.17861573447098716,0.394122842709112,-0.0986661414118388
1786167439.7769532,5.088332948396331,1.142579723042043,0.17713277942462827,0.38094270240564515,-0.07421417573783104
1786167439.7975783,5.095710082483583,1.1438753508803827,0.17628402399318036,0.3915230354068082,-0.04115155015887124
1786167439.8169594,5.102535853555463,1.1450669759057606,0.17530021201341894,0.38545268399576366,-0.05076155150647389
1786167439.8372097,5.109746030418941,1.1463160451077419,0.1739274364073321,0.38960324358128395,-0.06779031524574376
1786167439.8573585,5.116829207978611,1.1475325376959222,0.17266848789826816,0.3845839923273092,-0.06248269751935808
1786167439.8775952,5.124113091173161,1.1487740273843998,0.17164186094714207,0.39368587966767254,-0.05073087015181453
1786167439.896999,5.131153084613852,1.1499635293310135,0.17005828438195109,0.39675290999027063,-0.08161210937748647
1786167439.9174056,5.138458132993543,1.1511866223154006,0.16893590303676734,0.39136750753827315,-0.05500056740851565
1786167439.9369445,5.14566830499371,1.1523843216362626,0.16773724268239384,0.40336461354868786,-0.0613474462977114
1786167439.9574482,5.1530589681833145,1.1536024166391408,0.16665340403718287,0.3939314174601981,-0.052860484016826595
1786167439.9726982,5.158673718233677,1.1545209173736146,0.16557159004851363,0.40230550380901314,-0.07093877303959227
1786167439.997416,5.167603082264366,1.1559674700513873,0.16384376453206115,0.3946456672771384,-0.06990205331094182
1786167440.016944,5.1747486394432745,1.1571113328219362,0.16216705038081533,0.39963193817910697,-0.08586243830033219
1786167440.0369246,5.181936786225403,1.158248892017168,0.16059994596292745,0.39280494745469025,-0.07843102832008515
1786167440.0571537,5.189266744852711,1.1594000715885628,0.16004793360795724,0.39556988481943695,-0.027288031733602475
1786167440.076995,5.196202167784377,1.1604932955634317,0.16170363178859987,0.38162586552935535,0.08344750663136419
1786167440.097106,5.203343579902535,1.1616424145443762,0.16603884826985135,0.38786341958432563,0.21556354121039237
1786167440.1169794,5.210452625166813,1.162825513682317,0.17172030591404777,0.3910306338451292,0.28588279674744815
1786167440.1369336,5.217397211537171,1.1640319973764994,0.17927342850054898,0.38084899872630396,0.3785228603848837
1786167440.1569877,5.224608682936777,1.165347829819073,0.18748487561508845,0.39404751854919223,0.4094647138765868
1786167440.1773934,5.231650055570726,1.1666987339713402,0.19616521410819468,0.37869935264460547,0.4253864848225137
1786167440.1980414,5.239184202591248,1.1682160767604546,0.20459838963826632,0.40109958827857833,0.4084257292790372
1786167440.2170866,5.24589106031176,1.169627634689192,0.21237595577535145,0.38773314733128716,0.4083759186670246
1786167440.236938,5.253039666232401,1.171196598969431,0.22065268114638995,0.39714813834346185,0.41693311952065404
1786167440.2569468,5.260002665771223,1.1727897803598375,0.22893012538337443,0.3844854748481929,0.4136901382572239
1786167440.2769814,5.267076843634975,1.1744647356397369,0.23474300599103015,0.39074369795674796,0.29014278521275455
1786167440.2969384,5.273963470554847,1.1761322004524322,0.23840681999791494,0.38228118143129236,0.18358480568098878
1786167440.317003,5.281000695632877,1.1778619538564359,0.24123590121564797,0.3888451028050282,0.14099868897254564
1786167440.3370883,5.287901936369492,1.1795896500608547,0.2464209238831847,0.38130438077154666,0.2581496761139071
1786167440.3569653,5.294851886052329,1.1813764444726302,0.2530772368852126,0.3885878370577786,0.33487585761853955
1786167440.3770602,5.301979709850241,1.1832588136360007,0.25865104809192446,0.39482250304463307,0.27737481182141704
1786167440.397051,5.3088972970969825,1.1851211693974073,0.26204448292512267,0.3856169652367771,0.1697487989531351
1786167440.4169908,5.316183850953323,1.1871026389860946,0.26341294504895024,0.4074823619069284,0.06863015986295547
1786167440.4369862,5.323218166842562,1.1890207812228117,0.2633995794440108,0.39234666931966944,-0.0006684322827783405
1786167440.4568505,5.330479588088242,1.1909957014998473,0.26224475141532505,0.40762071243693154,-0.05813579245566823
1786167440.4771883,5.337702302739553,1.1929448544525652,0.259804922440642,0.3958167770276993,-0.11996511761402065
1786167440.4972944,5.345020544023212,1.194899601914123,0.2575221237779782,0.40541981630609125,-0.113537744862574
1786167440.5168822,5.352032846859705,1.1967569679737347,0.2559862553453438,0.39854989859852186,-0.07840961951473562
1786167440.537185,5.359267418159407,1.1986609294045159,0.25463207747263106,0.3965509215881946,-0.06669915999143401
1786167440.5570707,5.366431698012379,1.2005344070019002,0.253136557492107,0.4007832381625313,-0.07520550357154614
1786167440.577322,5.37342983258627,1.2023503259489126,0.2511808433815185,0.3842515420927618,-0.096572398362344
1786167440.597855,5.380915866363314,1.2042735149847301,0.24869643193057964,0.4051696211941119,-0.12099552827754667
1786167440.6170585,5.387610687956961,1.20597632802404,0.24678075344176553,0.38722018029763505,-0.0997571289136131
1786167440.6369944,5.394799989759181,1.207789654728626,0.2450478302105918,0.4003600441350431,-0.08692498941847933
1786167440.6570058,5.401795056163025,1.2095404533414253,0.24345663117031377,0.3879112666495151,-0.07951452926625903
1786167440.6734,5.407669774029439,1.2110001797561378,0.24192661226131848,0.3975110904633239,-0.09332719278198041
1786167440.6976275,5.416101362830343,1.2130776764073665,0.23987093752531985,0.3858854984554087,-0.08484840055795302
1786167440.7173452,5.4231418056213805,1.2147980980006574,0.2384296975909974,0.39574786660924083,-0.07309373922623816
1786167440.7370017,5.430122241555253,1.2164935877243153,0.23734873789790878,0.3934773447686172,-0.05499270501013266
1786167440.757219,5.437120225282042,1.2181856507799251,0.23655922408820357,0.38343335241455845,-0.039051167835348385
1786167440.7772665,5.444127941283126,1.219876544401651,0.23652408210742992,0.3871822179318955,-0.0017529422670714391
1786167440.7975001,5.45107457584911,1.2215556871139956,0.23737181635388319,0.3803091397458167,0.04189728679136259
1786167440.8170333,5.457668724324158,1.223163966121269,0.2403953982662157,0.37412659068444476,0.1547922774780779
1786167440.8374636,5.464393453737223,1.2248379020693891,0.24623410801792978,0.3651669833519147,0.28578641475129624
1786167440.8573449,5.470849291895676,1.226494950362753,0.253991100010628,0.36084983926209535,0.39016624146090817
1786167440.8771842,5.477206379547569,1.2281848515749259,0.26221750501765434,0.3568062285882707,0.4146522548020787
1786167440.8969796,5.483545430228407,1.2299224012810417,0.2683802795342698,0.35725750137285683,0.3113232861942741
1786167440.9174876,5.490070860187848,1.231757599717974,0.27459001289196755,0.35557649625906923,0.30279490636880135
1786167440.936909,5.496046860612732,1.233481170926837,0.2807802231320726,0.344450730181424,0.3187324122676878
1786167440.9570367,5.502464821883297,1.2353830821414533,0.28822577311614045,0.35763617406681386,0.3699142413159545
1786167440.97751,5.509020607905595,1.2373837513773647,0.2959083404700626,0.3599503939286638,0.37524918753508535
1786167440.9970207,5.5153056878352835,1.2393578288357516,0.30341700661257603,0.3629435112387856,0.38484772143862583
1786167441.0169663,5.52168782427715,1.241419210110081,0.3110079265259805,0.3613610034412538,0.3805807664117279
1786167441.0374982,5.528236458120112,1.2435947465799153,0.31897505325611153,0.36109928464702423,0.3880366421577058
1786167441.0573726,5.534617145292653,1.2457760369183983,0.3271953855501329,0.364450722506467,0.41361547789852426
1786167441.0771027,5.540924920066506,1.2479972889219086,0.3361336792390774,0.3639794582115963,0.45302850584521176
1786167441.0970016,5.547436746110512,1.2503648786352866,0.34614545931982066,0.3738062275797554,0.5031325542136752
1786167441.1170707,5.553796593660257,1.2527557247759924,0.356434514128227,0.36331980924967283,0.5126808560530087
1786167441.1369243,5.560321685548927,1.2552875700096586,0.3658739452699794,0.3782015576673477,0.47545205826179915
1786167441.1575406,5.5667048751080825,1.2578347829768792,0.374312783530184,0.35752107436536174,0.409328596525183
1786167441.1770952,5.57318065200116,1.2604853611943683,0.3823814434154045,0.38365290426980236,0.41262177121143867
1786167441.1972935,5.579456783207486,1.2631204922789412,0.39118739605095254,0.3612128419815362,0.43597396495538016
1786167441.2177978,5.586194673913927,1.2660222715091949,0.3995168142879466,0.38337246715729406,0.40622913953439344
1786167441.237158,5.592351062997378,1.268732765709822,0.4063289108023672,0.3721860204185266,0.3518589665261174
1786167441.256978,5.599057116091343,1.2717410144485266,0.412544503287259,0.3971402380546063,0.3136024397848164
1786167441.2772865,5.605548279227029,1.2747101850312847,0.4200799522646759,0.37631602696245675,0.37104911702013954
1786167441.2970877,5.61226505741703,1.2778553323699728,0.4292851850959019,0.4008963356912819,0.46488398695928573
1786167441.3190053,5.619396842233597,1.2812827202036443,0.4389594658558877,0.38625942769772775,0.44139362430496687
1786167441.3374112,5.625423862536701,1.2842474999848759,0.44649578168427545,0.3903063721672326,0.40945077233510624
1786167441.3570526,5.6319490297928425,1.287523814664459,0.45430833631824263,0.39747375707290816,0.39775957310416016
1786167441.3769858,5.638364855990126,1.2908120707103221,0.4620662852118622,0.3865904898671508,0.3891969006567016
1786167441.397108,5.645267006578528,1.2944230710547464,0.4700927668257883,0.413646123620006,0.39888510455357107
1786167441.4172034,5.651766869948639,1.2978952085437914,0.4782567068999029,0.39170513950775837,0.4062601915931362
1786167441.4373116,5.658607602739526,1.3016271568752111,0.48664173869847993,0.4137983739339162,0.41699516733339526
1786167441.4569607,5.664957382444195,1.3051623498937928,0.49441526964011395,0.3948033655785608,0.3956190929043521
1786167441.4770353,5.6715853271176755,1.308924428123556,0.5021868592625381,0.4051008008295746,0.38713535124754966
1786167441.4970248,5.677879747364589,1.3125671909164796,0.5101797586265687,0.388076278064039,0.3998550818700746
1786167441.5169826,5.6841143366547495,1.3162452005919278,0.5179260163025858,0.38674570674458425,0.38813221464298064
1786167441.5369508,5.690257731991744,1.319940775462956,0.5263354606521558,0.38269852787746733,0.42114033017538033
1786167441.5573902,5.696444577619914,1.3237348317035644,0.5340284978714118,0.3783404676243742,0.3763829833647282
1786167441.5771704,5.702250840426645,1.3273591244575742,0.5412830534645916,0.3685758978221038,0.36675921535480305
1786167441.5970905,5.708049641331946,1.3310385808379581,0.5479734426782639,0.36709976388425647,0.3358610458338357
1786167441.6169682,5.7134833476105005,1.3345384105441302,0.5541186497666958,0.3461176174517926,0.3091512440698763
1786167441.6369355,5.718904946983874,1.3380771796123019,0.5594406729940472,0.34505710788012356,0.2665367145944793
1786167441.656887,5.724060772600272,1.3414867640925157,0.5654587259109151,0.32960808377552187,0.30163286953659474
1786167441.6771173,5.729420044586681,1.3450803247997303,0.5715184719200554,0.339235758705309,0.299538218605593
1786167441.697037,5.734304996507074,1.3484013170825846,0.5775470458026337,0.3152998747580764,0.302644813821752
1786167441.7172158,5.739245404786246,1.3518057508151984,0.583439152480752,0.31605242445384846,0.2919949738699582
1786167441.7373888,5.74423155119314,1.3552877937062382,0.589351401787476,0.3203593975099176,0.29307628842469313
1786167441.7570965,5.749014906676452,1.3586715671406115,0.5949169846901852,0.3158411362207516,0.2824068065710649
1786167441.7772002,5.753877305581737,1.3621558588696137,0.6008728219201437,0.31601129235391123,0.29625587833356104
1786167441.7971025,5.758770943675678,1.3657107097927554,0.6071722894203585,0.32266484730776857,0.3165206973743454
1786167441.817025,5.763734698283202,1.3693678269519298,0.6136271609608912,0.32846328922570583,0.3239991565675669
1786167441.836955,5.768609864477925,1.3730108682468727,0.6199992491643457,0.3239952400902782,0.31972144844786027
1786167441.857255,5.773788199291004,1.3769362667662088,0.6266637384096326,0.33951369033262024,0.32830139410250636
1786167441.8769102,5.77842101792986,1.3804998697086504,0.6333660592440025,0.3152941119868823,0.3409943120436805
1786167441.8970788,5.783576639582498,1.384526432185608,0.6406322852954344,0.3437762536613935,0.3602752118074185
1786167441.9169004,5.788377382921076,1.3883325431090896,0.6472022148720464,0.32747025691217896,0.3314523070425386
1786167441.937031,5.793417733756505,1.3923858497732664,0.6537897444890218,0.3402969503572304,0.32723904851834745
1786167441.9569726,5.7982460314965145,1.3963216869795807,0.6598048604996785,0.33073196032500746,0.30163705771046817
1786167441.9769492,5.8032300511403285,1.4004388302591149,0.6661719112068477,0.34251276366116545,0.3187251903528329
1786167441.9974122,5.808257611539631,1.4046484595751672,0.672432135175508,0.33904538350521396,0.30592909578048416
1786167442.0170007,5.812956038346956,1.408632783740854,0.6780696130913598,0.33263660313821086,0.28779571777469604
1786167442.0370169,5.817761474338599,1.412754983295628,0.6832332926884296,0.3344591274539146,0.25797510528036677
1786167442.0571115,5.82262461839519,1.4169766425881303,0.6892737742493503,0.3387664950347761,0.3006017343105513
1786167442.077158,5.827420360383343,1.4211952309788136,0.6957053639075562,0.33668028662066746,0.32083398425056153
1786167442.0970597,5.832120125248577,1.4253875668341582,0.702471954694611,0.3342657116846672,0.33999974608269773
1786167442.117174,5.836960456997512,1.429771500008627,0.7101042087595804,0.3428121477344735,0.3794463788741517
1786167442.137312,5.841754534697601,1.434183466163708,0.7176166940439047,0.34145890460540684,0.3730497493397512
1786167442.157125,5.846397843543344,1.4385216612578422,0.7244378565022631,0.33835913473184526,0.3442760581423158
1786167442.177158,5.851145789670594,1.4430201303439452,0.7309297536494056,0.34430704808615487,0.32405819901039296
1786167442.1974087,5.855984499135718,1.447670175544756,0.7379670816310442,0.3493418252807774,0.34751277891494275
1786167442.21698,5.860360296525237,1.4519358151881214,0.7445375430374254,0.3290193355577178,0.33571913749427645
1786167442.2370255,5.865042649801325,1.456566870753213,0.751780970387546,0.34605218596404774,0.361348957602201
1786167442.2570949,5.869408912005692,1.4609471460312882,0.7581120941625585,0.32446852948588734,0.31546215443684295
1786167442.2772038,5.873943047439637,1.465557534689567,0.7646495426524441,0.33844678426873676,0.3251016249234811
1786167442.2970166,5.878298324030246,1.470047927438785,0.7713646369259258,0.3321745566447195,0.33892668886826194
1786167442.317064,5.882646812004571,1.4745928436277596,0.7776678965188455,0.3299717944002343,0.31441739815212333
1786167442.3370569,5.887050340197408,1.4792563508132484,0.783954532662914,0.33726087437075114,0.314444561219373
1786167442.357095,5.891388028716172,1.483910148066555,0.7900630293311948,0.3336381229641613,0.30484368095753017
1786167442.3769715,5.895655033433478,1.4885479805981594,0.7963551171734338,0.33306707641653144,0.3165594617245749
1786167442.3970845,5.899908738188506,1.493235041236733,0.803107540347088,0.33044786343906835,0.3357244609643257
1786167442.4170172,5.904057728486834,1.4978705615739945,0.8095656688575086,0.3275926792614061,0.3239959122024201
1786167442.4370372,5.908212580628496,1.5025756791291756,0.8159455390349268,0.32896534159590785,0.31867470530696884
